"","date","1","2","3","4","5","ls"
"1",1999-01-31,0.00299452634395237,0.0050897688969322,-0.0226023835079421,0.0100655150690323,0.0462894326045209,0.0432949062605685
"2",1999-02-28,-0.0149383986819252,-0.00742001076034047,-0.00668633248879698,-0.0286417056922801,-0.0299963735274302,-0.015057974845505
"3",1999-03-31,0.0485394305255993,0.0200964913668071,0.0137316909056845,0.00558859844446428,0.0186423146847768,-0.0298971158408224
"4",1999-04-30,0.185828429390932,0.129362829781198,0.104877164698732,0.0730440621186668,0.00519270922446236,-0.18063572016647
"5",1999-05-31,0.0218305540898734,-0.00487808838126159,0.00406956698988443,-0.00351502964078642,-0.0214881422605527,-0.0433186963504261
"6",1999-06-30,0.0500514355736303,0.0280476530188816,0.017778177530525,0.0281223630862679,0.0830184864151913,0.0329670508415609
"7",1999-07-31,-0.0632218624282952,-0.0444420379113264,-0.02104234050848,-0.0346628178784158,0.00101590981248992,0.0642377722407851
"8",1999-08-31,-0.0338737175308937,-0.0237849680932179,-0.012483739140597,-0.0291841509716404,-0.0137977049680953,0.0200760125627984
"9",1999-09-30,-0.0752024769458184,-0.0463053735660177,-0.0542464395370949,-0.0325261615166116,0.00426343824857703,0.0794659151943954
"10",1999-10-31,-0.00536748220885941,0.0298292366580831,0.0529735535176264,0.0395938739232305,0.0262586444636786,0.031626126672538
"11",1999-11-30,-0.0189593957588335,-0.0380635976755951,-0.0197965628748944,-0.00440345453798828,0.0443036602810025,0.063263056039836
"12",1999-12-31,0.00773583292439175,-0.0112359388807343,0.0116020954299749,0.0510122181648123,0.132218535203073,0.124482702278681
"13",2000-01-31,-0.0777315254871307,-0.065337626147084,-0.0521050518465607,-0.0610700793952371,-0.0380785098414491,0.0396530156456815
"14",2000-02-29,-0.0922621559217552,-0.0969668637889509,-0.0821388932686954,-0.0702318258386535,0.0576060954941908,0.149868251415946
"15",2000-03-31,0.128034487929564,0.104137157243523,0.111104980505143,0.139164193072817,0.0932214654378266,-0.034813022491737
"16",2000-04-30,0.0257186389599855,0.0327848260893243,0.0210341787372542,0.00177406381744031,-0.0252977001500161,-0.0510163391100016
"17",2000-05-31,0.0573623288156618,0.0536018686126108,0.0358691289419677,-0.00968682034463098,-0.0340009433989921,-0.0913632722146539
"18",2000-06-30,-0.0640734281610655,-0.0587563760000394,-0.0466952280264369,-0.02728246315647,0.0644663697987627,0.128539797959828
"19",2000-07-31,0.00687611541296872,0.0175666253947254,0.0205333359423094,0.013753743309873,-0.0124878555070609,-0.0193639709200296
"20",2000-08-31,0.060207516363079,0.0551152462488972,0.0475357978688448,0.0572634716387419,0.107586097239067,0.0473785808759877
"21",2000-09-30,-0.0256137823582523,-0.0107061510084249,0.0151911569319459,0.00208437849974467,-0.0423543311707261,-0.0167405488124738
"22",2000-10-31,0.017542054488634,0.0705978908022139,0.0351795814258771,0.0432574642858771,-0.0201770860426636,-0.0377191405312976
"23",2000-11-30,-0.0439950214253718,0.0138709586737985,0.00453752239111933,-0.0258465890952224,-0.125918250196101,-0.0819232287707288
"24",2000-12-31,0.0580458820318305,0.0924928292391424,0.0680510968498341,0.0679594735001129,0.0682931253555744,0.0102472433237439
"25",2001-01-31,0.21689401699049,0.0450963159392619,0.0160003836316402,-0.00682640399505524,-0.0300291711834936,-0.246923188173983
"26",2001-02-28,-0.0766190946928822,-0.0439311633843721,-0.00921866677129982,-0.0407486802700834,0.0113782502182372,0.0879973449111194
"27",2001-03-31,-0.0708036417183414,-0.0553847239006133,-0.0525407558378994,-0.0144122953074244,-0.0218019308116852,0.0490017109066562
"28",2001-04-30,0.118808696726651,0.0996478196466342,0.0563868481906618,0.0384774171646548,0.0440315020678099,-0.0747771946588411
"29",2001-05-31,-0.0104551956041674,0.022277352203755,0.0332163376602857,0.0349090922111449,0.0269813452817217,0.0374365408858891
"30",2001-06-30,-0.00315279881712433,-0.0252063183870632,-0.0201716037739194,-0.0202752685133797,0.00191911920669606,0.00507191802382039
"31",2001-07-31,-0.0394038279469975,0.0148748122834756,-0.0024673752662608,0.00654803408222824,0.000793997219039329,0.0401978251660369
"32",2001-08-31,-0.0972504590428178,-0.0309231711754954,-0.0302387696033942,-0.0101578544582362,-0.0318705005918857,0.0653799584509321
"33",2001-09-30,-0.21630345793117,-0.0921757965486824,-0.106755456111936,-0.0905743255124738,-0.0973939194680295,0.11890953846314
"34",2001-10-31,0.123815000627009,0.0376707499553859,-0.00902523610876504,0.0136900706242563,0.00644237687164505,-0.117372623755364
"35",2001-11-30,0.167854800912459,0.0919939939871572,0.0762876043886785,0.0748762418616227,0.103009281848854,-0.0648455190636054
"36",2001-12-31,0.031342738444674,0.0283288750503308,0.0453170973462124,0.0246129461869874,0.0288586379080597,-0.00248410053661425
"37",2002-01-31,-0.0145848125509757,-0.00588561469897075,-0.0172285805902186,0.0134361121859199,0.0243667244218894,0.0389515369728651
"38",2002-02-28,-0.0764795148861595,0.00946264299489756,0.0156970045565221,-0.000995394643446762,0.00578791713230608,0.0822674320184656
"39",2002-03-31,0.123748867745273,0.0801243422781439,0.0566455276510827,0.0413122223538441,0.0401898072784806,-0.0835590604667929
"40",2002-04-30,-0.0969385976461988,-0.0408580005503299,-0.0342610958317156,-0.0102432096102077,-0.00239131930952969,0.0945472783366691
"41",2002-05-31,-0.0359262642501802,0.001071473945692,-0.0195347265802986,-0.00617254975031277,0.00717678231523407,0.0431030465654143
"42",2002-06-30,-0.178546467835182,-0.0810703958156816,-0.0560337651063975,-0.0448061718664292,-0.0397558191808515,0.13879064865433
